Country;ISO3 Code;Datetime (UTC);Datetime (Local);Price (EUR/MWhe);Rotterdam_electricity_load [MW];Rotterdam_total_heat_demand [MW];Rotterdam_total_gas_demand [MW]
Netherlands;NLD;03/04/2023 12:59;03/04/2025 15:00;-1.59;86.35741169;301.0747755;217.6532682
Netherlands;NLD;03/04/2023 13:59;03/04/2025 16:00;0.08;87.3209282;312.4141922;211.8596758
Netherlands;NLD;03/04/2023 14:59;03/04/2025 17:00;68.83;90.23541604;325.3616841;226.5160102
Netherlands;NLD;03/04/2023 15:59;03/04/2025 18:00;130.36;88.96668622;331.7608286;267.9238965
Netherlands;NLD;03/04/2023 16:59;03/04/2025 19:00;160.91;88.5956426;332.3079057;296.2972708
Netherlands;NLD;03/04/2023 17:59;03/04/2025 20:00;153.31;89.54120539;323.6375622;339.0012517
Netherlands;NLD;03/04/2023 18:59;03/04/2025 21:00;131.47;86.31551967;292.6862597;377.824563
Netherlands;NLD;03/04/2023 19:59;03/04/2025 22:00;111.37;80.40874452;225.2963052;346.4372414
Netherlands;NLD;03/04/2023 20:59;03/04/2025 23:00;102.68;75.33382525;178.4797662;288.0221599
Netherlands;NLD;03/04/2023 21:59;04/04/2025 00:00;104.97;70.02550757;167.6376923;230.6772828
Netherlands;NLD;03/04/2023 22:59;04/04/2025 01:00;98.88;66.39287078;175.4957091;204.3459353
Netherlands;NLD;03/04/2023 23:59;04/04/2025 02:00;98.87;64.89672712;179.4081395;209.7834974
Netherlands;NLD;04/04/2023 00:59;04/04/2025 03:00;98.95;64.55560637;201.3575367;222.2429752
Netherlands;NLD;04/04/2023 01:59;04/04/2025 04:00;100.3;65.39344682;250.495009;242.802369
Netherlands;NLD;04/04/2023 02:59;04/04/2025 05:00;105.37;68.61913253;344.1446652;279.053436
Netherlands;NLD;04/04/2023 03:59;04/04/2025 06:00;135.16;76.64444709;410.3409968;351.3805712
Netherlands;NLD;04/04/2023 04:59;04/04/2025 07:00;166.83;86.77034734;397.393505;478.8142412
Netherlands;NLD;04/04/2023 05:59;04/04/2025 08:00;136.73;92.54546184;379.870459;588.5564387
Netherlands;NLD;04/04/2023 06:59;04/04/2025 09:00;94.48;94.16728156;353.925741;540.7735293
Netherlands;NLD;04/04/2023 07:59;04/04/2025 10:00;60.91;93.10801186;327.7820859;426.8178381
Netherlands;NLD;04/04/2023 08:59;04/04/2025 11:00;7.82;91.54603788;317.8683853;327.7037537
Netherlands;NLD;04/04/2023 09:59;04/04/2025 12:00;0;87.50645002;307.0926238;281.5062196
Netherlands;NLD;04/04/2023 10:59;04/04/2025 13:00;-2.27;87.24911331;290.5808417;255.3169651
Netherlands;NLD;04/04/2023 11:59;04/04/2025 14:00;-2.14;88.26649099;287.4144256;237.7601395
Netherlands;NLD;04/04/2023 12:59;04/04/2025 15:00;-0.11;88.29042929;297.2452357;228.7816459
Netherlands;NLD;04/04/2023 13:59;04/04/2025 16:00;24.78;89.28386868;313.8399083;220.4383159
Netherlands;NLD;04/04/2023 14:59;04/04/2025 17:00;70.73;91.89314321;332.8052485;234.746612
Netherlands;NLD;04/04/2023 15:59;04/04/2025 18:00;111.03;90.15761657;342.7189491;282.8613097
Netherlands;NLD;04/04/2023 16:59;04/04/2025 19:00;132.99;88.98463995;340.8290463;314.5593547
Netherlands;NLD;04/04/2023 17:59;04/04/2025 20:00;140.06;90.15761657;335.1096037;346.0081211
Netherlands;NLD;04/04/2023 18:59;04/04/2025 21:00;109;87.37478938;303.6443802;364.5457551
Netherlands;NLD;04/04/2023 19:59;04/04/2025 22:00;98.1;81.10295518;241.0123389;334.5204239
Netherlands;NLD;04/04/2023 20:59;04/04/2025 23:00;91.06;75.68093058;187.6142963;282.6096517
Netherlands;NLD;04/04/2023 21:59;05/04/2025 00:00;98.8;70.63593418;179.8225918;229.7854786
Netherlands;NLD;04/04/2023 22:59;05/04/2025 01:00;94.27;67.12298888;198.7216196;201.5462192
Netherlands;NLD;04/04/2023 23:59;05/04/2025 02:00;92.43;65.23784788;189.8854952;202.8157904
Netherlands;NLD;05/04/2023 00:59;05/04/2025 03:00;92.15;64.93263457;213.5258581;213.7877847
Netherlands;NLD;05/04/2023 01:59;05/04/2025 04:00;90.38;65.93804311;270.0074263;231.6888835
Netherlands;NLD;05/04/2023 02:59;05/04/2025 05:00;89.31;69.05600648;375.5104201;265.1858632
Netherlands;NLD;05/04/2023 03:59;05/04/2025 06:00;92.49;76.65641624;404.7044447;336.2956904
Netherlands;NLD;05/04/2023 04:59;05/04/2025 07:00;98.6;86.00432179;382.9705627;455.5491182
Netherlands;NLD;05/04/2023 05:59;05/04/2025 08:00;93.75;90.72615116;362.0324293;561.5774848
Netherlands;NLD;05/04/2023 06:59;05/04/2025 09:00;55.85;89.49332879;343.3820729;522.3565876
Netherlands;NLD;05/04/2023 07:59;05/04/2025 10:00;0.66;86.05818296;321.2503166;418.4040774
Netherlands;NLD;05/04/2023 08:59;05/04/2025 11:00;-2;83.1496797;311.3034599;326.7023704
Netherlands;NLD;05/04/2023 09:59;05/04/2025 12:00;-60;81.53982913;301.6218526;276.720155
Netherlands;NLD;05/04/2023 10:59;05/04/2025 13:00;-54.71;82.06647169;295.0735053;252.8942601
Netherlands;NLD;05/04/2023 11:59;05/04/2025 14:00;-52.88;82.4195616;302.732585;226.3200725
Netherlands;NLD;05/04/2023 12:59;05/04/2025 15:00;-29.9;82.48539192;306.0316258;205.8006669
Netherlands;NLD;05/04/2023 13:59;05/04/2025 16:00;-4.23;83.34717066;325.0135441;195.9360797
Netherlands;NLD;05/04/2023 14:59;05/04/2025 17:00;0.27;86.74640904;344.3601804;212.1821284
Netherlands;NLD;05/04/2023 15:59;05/04/2025 18:00;64.51;86.84216224;350.6101221;244.3318561
Netherlands;NLD;05/04/2023 16:59;05/04/2025 19:00;98.3;86.37536542;352.3010877;276.9069949
Netherlands;NLD;05/04/2023 17:59;05/04/2025 20:00;100;86.68057872;349.6651707;316.351711
Netherlands;NLD;05/04/2023 18:59;05/04/2025 21:00;84.36;83.67033769;316.1774197;343.743983
Netherlands;NLD;05/04/2023 19:59;05/04/2025 22:00;78.99;78.09271415;254.5400641;316.6394521
Netherlands;NLD;05/04/2023 20:59;05/04/2025 23:00;68.75;73.47860712;199.7494615;265.8696927
Netherlands;NLD;05/04/2023 21:59;06/04/2025 00:00;70.45;68.696932;165.4991181;214.5283142
Netherlands;NLD;05/04/2023 22:59;06/04/2025 01:00;61;65.17201756;177.05405;182.7897492
Netherlands;NLD;05/04/2023 23:59;06/04/2025 02:00;60.22;63.20309251;181.2317299;176.3173381
Netherlands;NLD;06/04/2023 00:59;06/04/2025 03:00;64.53;62.28745259;203.0982366;182.384773
Netherlands;NLD;06/04/2023 01:59;06/04/2025 04:00;65.91;62.23957599;250.1302909;193.520261
Netherlands;NLD;06/04/2023 02:59;06/04/2025 05:00;72.78;63.07741644;332.6063114;217.0757985
Netherlands;NLD;06/04/2023 03:59;06/04/2025 06:00;73.39;66.13553407;397.3437707;273.7563993
Netherlands;NLD;06/04/2023 04:59;06/04/2025 07:00;75;70.03149214;391.1932976;392.4282143
Netherlands;NLD;06/04/2023 05:59;06/04/2025 08:00;40.52;75.53131621;375.7756697;481.1326159
Netherlands;NLD;06/04/2023 06:59;06/04/2025 09:00;0.1;79.45719716;350.6598564;459.9464286
Netherlands;NLD;06/04/2023 07:59;06/04/2025 10:00;-2;79.95391685;328.5944125;413.5218565
Netherlands;NLD;06/04/2023 08:59;06/04/2025 11:00;-27.54;78.42785033;309.0322609;363.2611796
Netherlands;NLD;06/04/2023 09:59;06/04/2025 12:00;-60;75.17224174;302.5999602;322.7491146
Netherlands;NLD;06/04/2023 10:59;06/04/2025 13:00;-106.24;72.54501348;296.0018786;304.595434
Netherlands;NLD;06/04/2023 11:59;06/04/2025 14:00;-114.54;69.61855649;297.825469;305.4453605
Netherlands;NLD;06/04/2023 12:59;06/04/2025 15:00;-69.88;68.60716338;303.445443;317.4299913
Netherlands;NLD;06/04/2023 13:59;06/04/2025 16:00;-18.94;69.44500383;319.2775234;364.8836738
Netherlands;NLD;06/04/2023 14:59;06/04/2025 17:00;1.62;73.35891563;332.4405304;407.4381576
Netherlands;NLD;06/04/2023 15:59;06/04/2025 18:00;96.58;75.78865292;341.7739977;450.034799
Netherlands;NLD;06/04/2023 16:59;06/04/2025 19:00;120.25;76.5008173;342.4702777;448.7171917
Netherlands;NLD;06/04/2023 17:59;06/04/2025 20:00;128.01;78.16452904;333.1036542;434.8839525
Netherlands;NLD;06/04/2023 18:59;06/04/2025 21:00;117.15;77.33267317;300.6934793;398.0462759
Netherlands;NLD;06/04/2023 19:59;06/04/2025 22:00;108.19;73.52648372;232.5243545;346.5879982
Netherlands;NLD;06/04/2023 20:59;06/04/2025 23:00;97.38;69.51083415;183.3205698;282.7376502
Netherlands;NLD;06/04/2023 21:59;07/04/2025 00:00;83.64;65.35753937;159.6470507;216.1869615
Netherlands;NLD;06/04/2023 22:59;07/04/2025 01:00;81.66;62.28146802;169.2291894;179.868599
Netherlands;NLD;06/04/2023 23:59;07/04/2025 02:00;78.69;60.69555574;173.2079321;170.534999
Netherlands;NLD;07/04/2023 00:59;07/04/2025 03:00;79.97;59.79188498;194.0797532;163.157137
Netherlands;NLD;07/04/2023 01:59;07/04/2025 04:00;82.8;59.67817806;239.6032008;163.141027
Netherlands;NLD;07/04/2023 02:59;07/04/2025 05:00;93.45;60.2347435;320.3716776;179.507404
Netherlands;NLD;07/04/2023 03:59;07/04/2025 06:00;124.04;61.41968927;384.5454817;221.074851
Netherlands;NLD;07/04/2023 04:59;07/04/2025 07:00;179.14;62.35328291;378.7928829;306.6952246
Netherlands;NLD;07/04/2023 05:59;07/04/2025 08:00;144.61;65.04035691;368.3984176;399.9619559
Netherlands;NLD;07/04/2023 06:59;07/04/2025 09:00;105.1;65.89016651;340.1659225;433.6661685
Netherlands;NLD;07/04/2023 07:59;07/04/2025 10:00;79.03;65.02240319;317.105793;414.0962329
Netherlands;NLD;07/04/2023 08:59;07/04/2025 11:00;60.85;63.12529304;300.6105889;379.0321574
Netherlands;NLD;07/04/2023 09:59;07/04/2025 12:00;11.8;61.7907329;292.0562921;349.7513027
Netherlands;NLD;07/04/2023 10:59;07/04/2025 13:00;2.19;59.92953019;288.2101741;337.1124032
Netherlands;NLD;07/04/2023 11:59;07/04/2025 14:00;2.2;59.23531954;290.6305759;324.1173054
Netherlands;NLD;07/04/2023 12:59;07/04/2025 15:00;54.53;60.03725254;295.4548015;310.3771433
Netherlands;NLD;07/04/2023 13:59;07/04/2025 16:00;62.61;62.9936324;307.639701;313.5330016
Netherlands;NLD;07/04/2023 14:59;07/04/2025 17:00;92.54;68.75079318;321.5321442;339.4562376
Netherlands;NLD;07/04/2023 15:59;07/04/2025 18:00;115.74;72.31759965;324.8809193;365.8238502
Netherlands;NLD;07/04/2023 16:59;07/04/2025 19:00;151;74.00524969;326.5884631;372.6698152
Netherlands;NLD;07/04/2023 17:59;07/04/2025 20:00;152.26;76.35718751;318.4154624;364.0935685
Netherlands;NLD;07/04/2023 18:59;07/04/2025 21:00;137.97;75.94425186;287.4973161;343.6005744
Netherlands;NLD;07/04/2023 19:59;07/04/2025 22:00;107.5;72.06624751;220.3726111;304.2450023
Netherlands;NLD;07/04/2023 20:59;07/04/2025 23:00;104.45;67.60773942;174.600492;256.6193862
Netherlands;NLD;07/04/2023 21:59;08/04/2025 00:00;81.78;63.91525689;147.1471674;207.342135
Netherlands;NLD;07/04/2023 22:59;08/04/2025 01:00;84.14;61.7907329;155.9832918;178.3463621
Netherlands;NLD;07/04/2023 23:59;08/04/2025 02:00;80.42;60.89903128;159.6138945;169.6147957
Netherlands;NLD;08/04/2023 00:59;08/04/2025 03:00;79.53;60.83918553;179.0931557;165.2255473
Netherlands;NLD;08/04/2023 01:59;08/04/2025 04:00;84.11;61.24015203;221.1683597;168.2271217
Netherlands;NLD;08/04/2023 02:59;08/04/2025 05:00;91.6;64.22645477;295.9355662;181.5035081
Netherlands;NLD;08/04/2023 03:59;08/04/2025 06:00;132;72.20389273;355.6167067;207.3205243
Netherlands;NLD;08/04/2023 04:59;08/04/2025 07:00;165.3;81.37226104;350.1956697;269.7811689
Netherlands;NLD;08/04/2023 05:59;08/04/2025 08:00;136.77;86.89602341;340.7627339;361.9019326
Netherlands;NLD;08/04/2023 06:59;08/04/2025 09:00;91.26;86.04022924;314.4532978;405.760699
Netherlands;NLD;08/04/2023 07:59;08/04/2025 10:00;72.12;83.20952544;292.9515092;377.3624108
Netherlands;NLD;08/04/2023 08:59;08/04/2025 11:00;52.78;80.66608123;277.6830841;319.4296506
Netherlands;NLD;08/04/2023 09:59;08/04/2025 12:00;18.36;77.85931574;270.0571606;267.7144941
Netherlands;NLD;08/04/2023 10:59;08/04/2025 13:00;14.12;77.15313593;266.3105112;225.4604323
Netherlands;NLD;08/04/2023 11:59;08/04/2025 14:00;22.67;76.78807688;268.8635378;189.8327717
Netherlands;NLD;08/04/2023 12:59;08/04/2025 15:00;45.94;77.73962425;273.3893576;179.2501894
Netherlands;NLD;08/04/2023 13:59;08/04/2025 16:00;63.05;80.0855775;284.8282428;184.3839843
Netherlands;NLD;08/04/2023 14:59;08/04/2025 17:00;81.55;84.18501111;297.8586252;191.2480189
Netherlands;NLD;08/04/2023 15:59;08/04/2025 18:00;109.01;84.29273345;300.991885;212.2451408
Netherlands;NLD;08/04/2023 16:59;08/04/2025 19:00;135.71;84.23887228;302.5502259;246.6623378
Netherlands;NLD;08/04/2023 17:59;08/04/2025 20:00;167.37;85.11860475;294.9243024;276.0509939
Netherlands;NLD;08/04/2023 18:59;08/04/2025 21:00;137.58;83.22747917;266.4265579;276.1093875
Netherlands;NLD;08/04/2023 19:59;08/04/2025 22:00;115.35;77.57205616;203.5458452;244.9642342
Netherlands;NLD;08/04/2023 20:59;08/04/2025 23:00;97.2;72.10215496;161.1888135;213.0995883
Netherlands;NLD;08/04/2023 21:59;09/04/2025 00:00;95;67.17086548;122.9431493;170.9968712
Netherlands;NLD;08/04/2023 22:59;09/04/2025 01:00;85;64.124717;130.0551519;135.9749112
Netherlands;NLD;08/04/2023 23:59;09/04/2025 02:00;85.6;62.73629569;132.9728966;123.9148111
Netherlands;NLD;09/04/2023 00:59;09/04/2025 03:00;84.15;62.1677611;149.3188978;120.0428332
Netherlands;NLD;09/04/2023 01:59;09/04/2025 04:00;86.45;62.65849622;184.4976145;122.6034742
Netherlands;NLD;09/04/2023 02:59;09/04/2025 05:00;95.64;65.53707661;246.8478282;131.739359
Netherlands;NLD;09/04/2023 03:59;09/04/2025 06:00;123.4;73.44269967;296.8639395;149.2124992
Netherlands;NLD;09/04/2023 04:59;09/04/2025 07:00;153.41;82.25199351;292.0894483;195.8433805
Netherlands;NLD;09/04/2023 05:59;09/04/2025 08:00;128.06;86.78830106;284.8945552;266.8053762
Netherlands;NLD;09/04/2023 06:59;09/04/2025 09:00;95;86.47111861;263.0612047;315.3500898
Netherlands;NLD;09/04/2023 07:59;09/04/2025 10:00;77.39;83.26338662;244.9910816;316.0148
Netherlands;NLD;09/04/2023 08:59;09/04/2025 11:00;50.59;80.80971102;232.4248859;278.9174595
Netherlands;NLD;09/04/2023 09:59;09/04/2025 12:00;11.3;78.42186575;225.9262728;232.0013425
Netherlands;NLD;09/04/2023 10:59;09/04/2025 13:00;0;77.59599446;223.3400901;187.7376699
Netherlands;NLD;09/04/2023 11:59;09/04/2025 14:00;-1.59;77.41645722;225.4952424;146.8466622
Netherlands;NLD;09/04/2023 12:59;09/04/2025 15:00;15;77.75757797;229.2584698;120.3232681
Netherlands;NLD;09/04/2023 13:59;09/04/2025 16:00;45.79;79.78036419;239.271639;111.8875748
Netherlands;NLD;09/04/2023 14:59;09/04/2025 17:00;70.92;84.14910366;250.2463376;116.9121407
Netherlands;NLD;09/04/2023 15:59;09/04/2025 18:00;93.51;84.49620899;252.782786;123.8464659
Netherlands;NLD;09/04/2023 16:59;09/04/2025 19:00;118.89;84.43037867;253.8769403;162.4977595
Netherlands;NLD;09/04/2023 17:59;09/04/2025 20:00;129.19;85.35798773;247.4777958;190.5808593
Netherlands;NLD;09/04/2023 18:59;09/04/2025 21:00;104.17;84.10721164;223.3732463;221.0844946
Netherlands;NLD;09/04/2023 19:59;09/04/2025 22:00;94.8;78.60140299;170.5885931;205.5599542
Netherlands;NLD;09/04/2023 20:59;09/04/2025 23:00;89.51;73.11953264;134.8627993;167.2607158
Netherlands;NLD;09/04/2023 21:59;10/04/2025 00:00;85;68.15832029;90.41692779;135.6255433
Netherlands;NLD;09/04/2023 22:59;10/04/2025 01:00;83.95;64.47182233;96.58397898;112.2083758
Netherlands;NLD;09/04/2023 23:59;10/04/2025 02:00;83.95;63.20907708;98.55677223;114.9461431
Netherlands;NLD;10/04/2023 00:59;10/04/2025 03:00;82.64;62.68243452;111.0898117;114.20406
Netherlands;NLD;10/04/2023 01:59;10/04/2025 04:00;82.24;63.48436751;144.8593904;119.1844807
Netherlands;NLD;10/04/2023 02:59;10/04/2025 05:00;87.82;66.33302503;209.8620992;132.1519213
Netherlands;NLD;10/04/2023 03:59;10/04/2025 06:00;115.69;73.86760447;266.5094483;163.2461551
Netherlands;NLD;10/04/2023 04:59;10/04/2025 07:00;149.04;83.04195736;262.9617361;222.5859327
Netherlands;NLD;10/04/2023 05:59;10/04/2025 08:00;130.59;87.23115959;243.7145683;266.9988785
Netherlands;NLD;10/04/2023 06:59;10/04/2025 09:00;99.43;85.63926274;224.4508224;281.0478186
Netherlands;NLD;10/04/2023 07:59;10/04/2025 10:00;85.71;82.49137649;206.1320279;265.8171497
Netherlands;NLD;10/04/2023 08:59;10/04/2025 11:00;62.59;79.48113546;191.244899;228.9485128
Netherlands;NLD;10/04/2023 09:59;10/04/2025 12:00;27.02;76.57861677;185.0281135;211.6362209
Netherlands;NLD;10/04/2023 10:59;10/04/2025 13:00;1.67;75.63305398;177.7834862;184.2161097
Netherlands;NLD;10/04/2023 11:59;10/04/2025 14:00;0.06;75.10042684;175.296772;150.9647415
Netherlands;NLD;10/04/2023 12:59;10/04/2025 15:00;1;75.61510026;176.70591;163.1010808
Netherlands;NLD;10/04/2023 13:59;10/04/2025 16:00;44.83;77.6319019;183.8013345;207.6773804
Netherlands;NLD;10/04/2023 14:59;10/04/2025 17:00;64.89;82.00064137;192.2727408;235.5492163
Netherlands;NLD;10/04/2023 15:59;10/04/2025 18:00;92.13;82.70682118;200.5120538;264.4909205
Netherlands;NLD;10/04/2023 16:59;10/04/2025 19:00;132;83.53867705;209.9284116;267.5199281
Netherlands;NLD;10/04/2023 17:59;10/04/2025 20:00;132.31;85.09466645;205.6015289;259.5696212
Netherlands;NLD;10/04/2023 18:59;10/04/2025 21:00;94.7;84.16705738;190.0844324;244.0493357
Netherlands;NLD;10/04/2023 19:59;10/04/2025 22:00;88.45;79.04426151;144.627297;219.743835
Netherlands;NLD;10/04/2023 20:59;10/04/2025 23:00;87.13;73.72397468;103.1489044;180.4929712
Netherlands;NLD;10/04/2023 21:59;11/04/2025 00:00;96;68.3917187;95.62244949;136.7012063
Netherlands;NLD;10/04/2023 22:59;11/04/2025 01:00;85.1;65.21989415;97.87707035;114.5699578
Netherlands;NLD;10/04/2023 23:59;11/04/2025 02:00;89;63.68185848;102.1542188;115.3137205
Netherlands;NLD;11/04/2023 00:59;11/04/2025 03:00;75.3;63.44247549;113.9744002;120.8420503
Netherlands;NLD;11/04/2023 01:59;11/04/2025 04:00;75;63.84942657;149.1033826;129.9878866
Netherlands;NLD;11/04/2023 02:59;11/04/2025 05:00;85.1;66.75194525;215.9794161;148.9999056
Netherlands;NLD;11/04/2023 03:59;11/04/2025 06:00;91.92;74.40621619;260.7568495;197.6760609
Netherlands;NLD;11/04/2023 04:59;11/04/2025 07:00;116.08;83.64639939;255.8497335;307.8470287
Netherlands;NLD;11/04/2023 05:59;11/04/2025 08:00;131.18;86.99776118;239.271639;399.5618505
Netherlands;NLD;11/04/2023 06:59;11/04/2025 09:00;112;85.23231166;220.9528445;375.6025685
Netherlands;NLD;11/04/2023 07:59;11/04/2025 10:00;20.05;81.95276478;202.8827214;318.5359988
Netherlands;NLD;11/04/2023 08:59;11/04/2025 11:00;-2;79.38538227;193.7813475;272.4613124
Netherlands;NLD;11/04/2023 09:59;11/04/2025 12:00;-5.74;78.15255989;186.0725335;223.6387952
Netherlands;NLD;11/04/2023 10:59;11/04/2025 13:00;-8.82;78.20642107;174.2026178;195.0108517
Netherlands;NLD;11/04/2023 11:59;11/04/2025 14:00;-5.09;77.45236467;169.9088913;177.2015002
Netherlands;NLD;11/04/2023 12:59;11/04/2025 15:00;-0.1;77.7515934;173.887634;162.9861272
Netherlands;NLD;11/04/2023 13:59;11/04/2025 16:00;-0.48;79.94793228;182.3424622;154.3810756
Netherlands;NLD;11/04/2023 14:59;11/04/2025 17:00;63.44;83.73018344;194.9086579;160.3435643
Netherlands;NLD;11/04/2023 15:59;11/04/2025 18:00;102.7;84.11319621;204.9715613;209.1533867
Netherlands;NLD;11/04/2023 16:59;11/04/2025 19:00;127.3;84.7056691;210.3760201;247.5794898
Netherlands;NLD;11/04/2023 17:59;11/04/2025 20:00;147.45;85.9085686;206.9277764;271.6889408
Netherlands;NLD;11/04/2023 18:59;11/04/2025 21:00;125;84.40644037;190.5651971;280.3754242
Netherlands;NLD;11/04/2023 19:59;11/04/2025 22:00;112.71;78.14059075;147.8766036;251.8606568
Netherlands;NLD;11/04/2023 20:59;11/04/2025 23:00;100.64;72.83227306;109.0672842;216.0198567
Netherlands;NLD;11/04/2023 21:59;12/04/2025 00:00;101.93;67.58380113;95.78823044;170.437583
Netherlands;NLD;11/04/2023 22:59;12/04/2025 01:00;98.43;64.37606913;104.8067139;135.3171993
Netherlands;NLD;11/04/2023 23:59;12/04/2025 02:00;95.38;63.06544729;103.5302006;131.3709277
Netherlands;NLD;12/04/2023 00:59;12/04/2025 03:00;89.09;62.51486643;119.8596238;126.0623999
Netherlands;NLD;12/04/2023 01:59;12/04/2025 04:00;89.13;63.13726219;162.6974201;130.6369066
Netherlands;NLD;12/04/2023 02:59;12/04/2025 05:00;89.11;66.009858;237.7630323;148.0744117
Netherlands;NLD;12/04/2023 03:59;12/04/2025 06:00;93.51;73.96934224;255.4850154;198.0509165
Netherlands;NLD;12/04/2023 04:59;12/04/2025 07:00;90.13;83.454893;248.5885281;289.5268872
Netherlands;NLD;12/04/2023 05:59;12/04/2025 08:00;90.29;88.57768887;226.4567719;375.7683296
Netherlands;NLD;12/04/2023 06:59;12/04/2025 09:00;62.04;86.87806968;209.828943;392.449895
Netherlands;NLD;12/04/2023 07:59;12/04/2025 10:00;20.19;83.86184408;195.0247045;362.5182987
Netherlands;NLD;12/04/2023 08:59;12/04/2025 11:00;0;84.77748399;186.0227992;302.7467555
Netherlands;NLD;12/04/2023 09:59;12/04/2025 12:00;-18.55;83.55663077;178.7284376;258.4514647
Netherlands;NLD;12/04/2023 10:59;12/04/2025 13:00;-51.54;83.78404461;172.3292931;219.2704577
Netherlands;NLD;12/04/2023 11:59;12/04/2025 14:00;-63.79;84.26281058;174.3186644;217.4686117
Netherlands;NLD;12/04/2023 12:59;12/04/2025 15:00;-31.31;84.3286409;175.7112244;233.4284869
Netherlands;NLD;12/04/2023 13:59;12/04/2025 16:00;-0.06;84.80142229;185.9564868;242.4892801
Netherlands;NLD;12/04/2023 14:59;12/04/2025 17:00;53.34;86.9917766;196.6990921;255.6722116
Netherlands;NLD;12/04/2023 15:59;12/04/2025 18:00;98.85;85.56146327;205.0710299;272.4409754
Netherlands;NLD;12/04/2023 16:59;12/04/2025 19:00;134.2;84.43636324;212.8793124;268.6708645
Netherlands;NLD;12/04/2023 17:59;12/04/2025 20:00;117.46;84.60393133;211.6359553;284.560463
Netherlands;NLD;12/04/2023 18:59;12/04/2025 21:00;89.24;83.05991108;193.3171608;314.8441705
Netherlands;NLD;12/04/2023 19:59;12/04/2025 22:00;82;78.0328684;151.7061434;291.2180064
Netherlands;NLD;12/04/2023 20:59;12/04/2025 23:00;69.9;73.3409619;110.609047;240.6226021
Netherlands;NLD;12/04/2023 21:59;13/04/2025 00:00;63.99;68.25407348;115.4664287;194.6396072
Netherlands;NLD;12/04/2023 22:59;13/04/2025 01:00;56;64.63340584;123.2581331;159.1971628
Netherlands;NLD;12/04/2023 23:59;13/04/2025 02:00;42.36;62.9936324;126.4245492;154.0934045
Netherlands;NLD;13/04/2023 00:59;13/04/2025 03:00;29.5;62.35926749;142.4224105;160.117674
Netherlands;NLD;13/04/2023 01:59;13/04/2025 04:00;34.9;62.10791535;177.1203624;162.8880253
Netherlands;NLD;13/04/2023 02:59;13/04/2025 05:00;34.9;62.90984835;238.7908742;194.7806224
Netherlands;NLD;13/04/2023 03:59;13/04/2025 06:00;32.25;65.66275267;287.7294094;232.8131145
Netherlands;NLD;13/04/2023 04:59;13/04/2025 07:00;27.75;69.40909638;283.0212305;337.0560811
Netherlands;NLD;13/04/2023 05:59;13/04/2025 08:00;34.5;72.13207783;270.5047691;416.7674187
Netherlands;NLD;13/04/2023 06:59;13/04/2025 09:00;8.43;73.04173317;252.1362403;408.1887507
Netherlands;NLD;13/04/2023 07:59;13/04/2025 10:00;0;72.26373847;235.2100058;383.7805433
Netherlands;NLD;13/04/2023 08:59;13/04/2025 11:00;-0.02;71.85080283;220.7870635;341.3624419
Netherlands;NLD;13/04/2023 09:59;13/04/2025 12:00;-2;71.55157409;215.5152294;288.4901486
Netherlands;NLD;13/04/2023 10:59;13/04/2025 13:00;-18.84;70.25890598;210.8070506;268.5906642
Netherlands;NLD;13/04/2023 11:59;13/04/2025 14:00;-25.38;69.51083415;211.4535963;230.006876
Netherlands;NLD;13/04/2023 12:59;13/04/2025 15:00;-9.93;69.76817086;215.432339;201.137338
Netherlands;NLD;13/04/2023 13:59;13/04/2025 16:00;-0.01;71.36605228;226.5893966;189.5853826
Netherlands;NLD;13/04/2023 14:59;13/04/2025 17:00;16.35;75.14231886;236.6025657;192.5809105
Netherlands;NLD;13/04/2023 15:59;13/04/2025 18:00;90.02;76.56664762;244.0461302;223.2466818
Netherlands;NLD;13/04/2023 16:59;13/04/2025 19:00;109.57;76.94367582;246.0852358;240.1790934
Netherlands;NLD;13/04/2023 17:59;13/04/2025 20:00;112.74;78.48769607;239.6860913;255.7986284
Netherlands;NLD;13/04/2023 18:59;13/04/2025 21:00;106.96;78.11066787;217.0569922;290.2613142
Netherlands;NLD;13/04/2023 19:59;13/04/2025 22:00;97.65;74.69946034;166.7756314;287.8853717
Netherlands;NLD;13/04/2023 20:59;13/04/2025 23:00;90;70.29481343;129.0273101;247.7199732
Netherlands;NLD;13/04/2023 21:59;14/04/2025 00:00;81.61;65.92607396;91.03031729;200.1026989
Netherlands;NLD;13/04/2023 22:59;14/04/2025 01:00;77.99;63.08340101;96.11979233;166.2763244
Netherlands;NLD;13/04/2023 23:59;14/04/2025 02:00;77.51;61.3658281;99.99906646;164.9490735
Netherlands;NLD;14/04/2023 00:59;14/04/2025 03:00;77.55;60.48609563;112.9962926;171.0274676
Netherlands;NLD;14/04/2023 01:59;14/04/2025 04:00;79.25;60.49806478;146.3514189;183.1767818
Netherlands;NLD;14/04/2023 02:59;14/04/2025 05:00;88.68;60.86910841;210.0941925;209.2248531
Netherlands;NLD;14/04/2023 03:59;14/04/2025 06:00;114.59;61.73088715;260.2263505;264.8321984
Netherlands;NLD;14/04/2023 04:59;14/04/2025 07:00;150.52;63.63996645;256.4465449;377.864887
Netherlands;NLD;14/04/2023 05:59;14/04/2025 08:00;143.7;66.46468567;238.8406085;455.6895036
Netherlands;NLD;14/04/2023 06:59;14/04/2025 09:00;100.06;67.98476762;220.2068302;398.6461541
